,DateTime,Judul,link,News
0,error,error,error,error
1,"Sabtu, 23 Januari 2021 / 14:18 WIB","Harga emas hari ini turun Rp 4.000 per gram, rugi 13,25% pembeli sebulan lalu",https://investasi.kontan.co.id/news/harga-emas-hari-ini-turun-rp-4000-per-gram-rugi-1325-pembeli-sebulan-lalu,"KONTAN.CO.ID - JAKARTA. Sabtu (23/1) harga emas batangan bersertifikat di Logam Mulia milik PT Aneka Tambang (ANTM) turun Rp 4.000 per gram, dari sebelumnya Rp 961.000 per gram menjadi Rp 957.000 per gram. Di lain sisi, harga buyback oleh Logam Mulia turun Rp 4.000 per gram, dari sebelumnya Rp 842.000 per gram menjadi Rp 838.000 per gram. Dengan demikian, selisih antara harga emas dan harga buyback hari ini adalah Rp 119.000 per gram. Selama ini Antam menetapkan dua macam harga emas batangan produksinya: harga emas dan harga beli kembali (buyback). Harga emas yang tercantum di atas adalah harga yang berlaku ketika kita membeli emas dari gerai Logam Mulia. Adapun harga buyback adalah harga yang berlaku ketika kita menjual emas kepada gerai Logam Mulia. Jadi, jika pagi ini membeli emas dari Antam maka Anda harus membayar Rp 957.000 per gram. Kalau karena suatu sebab tiba-tiba Anda butuh uang sangat mendesak sehingga terpaksa menjual kembali emas tersebut pada siang atau sore hari, jangan kaget emas Anda cuma dihargai Rp 838.000 per gram oleh Logam Mulia. Siapa saja perlu mencermati dua macam harga emas tersebut kalau benar-benar serius hendak menjadi investor emas batangan. Tanpa memperhitungkan perbedaan dua harga tersebut, bisa-bisa seorang investor emas salah menghitung potensi untung dan rugi. Dengan selisih harga jual dan harga beli (spread) setebal itu, emas hanya cocok untuk investasi dalam jangka panjang. Secara jangka panjang kita berharap harga emas naik jauh lebih tinggi sehingga mampu menutup selisih harga jual dan harga buyback, sekaligus memberikan laba. Sekadar ilustrasi, berikut ini kalkulasi potensi untung/rugi andaikata para investor emas lantakan pada beberapa kurun waktu.  Kalkulasi di atas belum memperhitungkan Pajak Pertambahan Nilai (PPN) dan biaya materai.  Harga Emas melonjak naik Rp 25.000 menjadi Rp 826.000 per gram             "
2,22 January 2021 12:50,"Antam Digugat Lagi, Dituntut Ganti Rugi Emas 25,2 Kg",https://www.cnbcindonesia.com/market/20210122121330-17-217999/antam-digugat-lagi-dituntut-ganti-rugi-emas-252-kg,"Baru-baru ini perusahaan BUMN produsen emas dan nikel, PT Aneka Tambang Tbk (ANTM) digugat oleh salah satu konsumennya, Budi Said di Surabaya dan diharuskan membayar kerugian senilai Rp 817,4 miliar atau setara 1,1 ton emas (1.136 kilogram emas) kepada Budi Said.Ternyata ini bukan kejadian pertama, Antam juga digugat oleh Robin Sujoyo dan Troy Haryanto di Pengadilan Negeri Surabaya. Kedua penggugat ini diwakili oleh kuasa hukumnya Lisa Rachmat.Berdasarkan Sistem Informasi Penelusuran Perkara (SIPP) PN Surabaya gugatan ini bernomor perkara 951/Pdt.G/2020/PN Sby pada 2 Oktober 2020. Proses persidangan gugatan ini masih berjalan dengan agenda persidangan berikutnya akan dilaksanakan pada 26 Januari 2021 mendatang.Kali ini Antam tak digugat sendiri, melainkan bersama dengan empat tergugat lainnya yakni Endang Kumoro, Misdianto, Ahmad Purwanti dan Eksi Anggraeni.Dalam petitumnya, para tergugat diwajibkan untuk membayarkan uang tunai senilai Rp 1,42 miliar dan emas batangan sebesar 25,22 kilogram atau setara dengan Rp 24,13 miliar.Tergugat juga diwajibkan untuk membayarkan kerugian materil maupun immateril senilai total Rp 24,80 miliar, terdiri dari kerugian materil 16,76 miliar dan immateril 8,04 miliar.Selain itu perusahaan juga dituntut untuk sita jaminan (conservatoir beslag) berupa emas batangan seberat 25,22 kilogram dan aset tanah serta bangunan milik tergugat perseorangan.Para tergugat juga diharuskan membayar uang paksa (dwangsom) kepada dua penggugat senilai Rp 5 juta setiap hari apabila lalai dalam memenuhi putusannya terhitung sejak putusan perkara a quo diucapkan dalam persidangan sampai dengan para tergugat memenuhi putusan perkara a quo secara tanggung renteng."
3,"Jumat, 22 Januari 2021 / 07:45 WIB",Kinerja Aneka Tambang (ANTM) tahun ini diuntungkan kenaikan harga komoditas,https://investasi.kontan.co.id/news/kinerja-aneka-tambang-antm-tahun-ini-diuntungkan-kenaikan-harga-komoditas,"KONTAN.CO.ID - JAKARTA. PT Aneka Tambang Tbk (ANTM) optimistis tren kenaikan harga nikel akan membawa dampak positif bagi kinerja di tahun ini. Perusahaan yang kerap disebut sebagai Antam ini juga fokus mengembangkan bisnis komoditas nikel yang bersifat hilir. Sekadar catatan, ANTM membukukan produksi dan penjualan feronikel unaudited sepanjang tahun 2020 masing-masing sebesar 25.970 TNi dan 26.163 TNi. Sebagai pembanding, produksi dan penjualan feronikel Antam tahun 2019 mencapai masing-masing 25.713 TNi dan 26.349 TNi. Produksi dan penjualan emas Antam tahun lalu mencapai masing-masing 1.672 kilogram dan 21.797 kilogram. Produksi dan penjualan emas tersebut turun jika dibandingkan dengan tahun 2019 yang masing-masing 1.963 kilogram dan 34.023 kilogram. ANTM juga mencatatkan produksi dan penjualan bijih nikel unaudited masing-masing sebanyak 4,76 juta wmt dan 3,30 juta wmt hingga akhir tahun kemarin. Bijih nikel tersebut digunakan sebagai bahan baku pabrik feronikel ANTM dan penjualan kepada pelanggan domestik. SVP Corporate Secretary Aneka Tambang Kunto Hendrapawoko mengatakan, seiring dengan kenaikan harga nikel saat ini, Antam pada dasarnya terus berupaya meningkatkan capaian produksi dan penjualan komoditas. Sehingga Antam berharap dapat mencetak kinerja yang lebih baik di akhir tahun 2021. “Kami optimistis kinerja bisnis komoditas nikel Antam akan tetap optimal di tahun 2021,” imbuh dia, Kamis (21/1).   ANTM juga akan terus berfokus pada ekspansi pengolahan mineral bersifat hilir, termasuk di komoditas nikel, melakukan perluasan basis cadangan dan sumber daya, hingga menjalin kemitraan untuk mengembangkan produksi mineral olahan baru dari cadangan yang ada. “Kami juga berusaha menurunkan lebih lanjut cash cost dan meningkatkan daya saing biaya serta peningkatan kinerja bisnis inti untuk menaikkan pendapatan perusahaan,” tandas Kunto. Terkait hilirisasi, ANTM masih berupaya merampungkan proyek pabrik feronikel di Halmahera Timur. Sebenarnya, konstruksi pabrik itu sudah mencapai 97% sejak 2019 silam. Namun pengoperasian smelter tersebut masih terganjal pasokan listrik. ANTM sedang mencari cara untuk memenuhi kebutuhan listrik bagi proyek tersebut yang diperkirakan mencapai 75 megawatt (MW). Ketika beroperasi, smelter feronikel ini akan mampu memproduksi feronikel sebanyak 13.500 TNi per tahun. Dominasi Biden bikin komoditas emas, nikel dan timah jadi primadona             "
4,error,error,error,error
5,21 January 2021 11:48,ANTAM & Timah Masuk Dalam Supply Chain Tesla,https://www.cnbcindonesia.com/market/20210121112443-19-217691/antam-timah-masuk-dalam-supply-chain-tesla,"Jakarta, CNBC Indonesia- Dua perusahaan tambang pelat merah yakni PT Aneka Tambang Tbk (ANTM) dan PT Timah Tbk. (TINS)  masuk dalam datar perusahaan rantai pasok produksi kendaraan listrik besutan ellon musk yaitu Tesla. Berdasarkan laporan yang dipublikasikan Tesla 31 Desember 2019 setidaknya ada 7 perusahaan indonesia yang masuk dalam supply chain tesla.Simak informasi selengkapnya di program Profit CNBC Indonesia (Kamis, 21/01/2021) berikut ini"
6,"Kamis, 21 Januari 2021 / 12:29 WIB","Harga nikel dan emas melaju, Aneka Tambang (ANTM) pacu kinerja",https://investasi.kontan.co.id/news/harga-nikel-dan-emas-melaju-aneka-tambang-antm-pacu-kinerja,"KONTAN.CO.ID - JAKARTA. Harga nikel yang masih uptrend membuat emiten yang bergerak di sektor ini cukup optimis mengarungi tahun 2021. PT Aneka Tambang  Tbk (ANTM) salah satunya. Senior Vice President Corporate Secretary Aneka Tambang, Kunto Hendrapawoko, mengatakan, ANTM terus berupaya meningkatkan capaian produksi dan penjualan komoditas nikel seiring dengan kenaikan harga nikel. Hal ini diharapkan dapat membuat ANTM mencatatkan kinerja yang lebih baik di akhir tahun 2021. “Kami optimis, kinerja komoditas bisnis nikel ANTAM akan tetap optimal di tahun 2021 melalui evaluasi yang selektif dan cermat,” ujar Kunto kepada Kontan.co.id belum lama ini. Emiten pertambangan pelat merah ini akan mengedepankan skala prioritas dalam penyusunan rencana belanja modal, terutama terkait dengan aktivitas yang mendukung keselamatan kerja serta kesinambungan operasi organik, selain mendukung proyek pengembangan utama serta aktivitas eksplorasi. Konstituen Indeks Kompas100 ini juga akan terus berfokus pada ekspansi pengolahan mineral bersifat hilir termasuk di komoditas nikel, melakukan perluasan basis cadangan dan sumber daya, menjalin kemitraan untuk mengembangkan produksi mineral olahan baru dari cadangan yang ada, menurunkan biaya tunai (cash cost) dan meningkatkan daya saing biaya, serta peningkatan kinerja bisnis inti untuk meningkatkan pendapatan. Sebagai gambaran, pada kuartal keempat 2020, ANTM mencatatkan kinerja segmen nikel yang solid. Melansir rilis resminya, Sepanjang kuartal keempat 2020, ANTM mencatatkan produksi feronikel (unaudited) sebesar 6.837 nikel dalam feronikel (TNi) atau tumbuh sebesar 7% dibandingkan produksi pada periode kuartal sebelumnya, sebesar 6.371 TNi. Untuk kinerja penjualan feronikel unaudited pada kuartal keempat mencapai 6.639 TNi, tumbuh sebesar 2% dibandingkan dengan capaian kuartal III-2020. Secara akumulasi,  realisasi produksi dan penjualan feronikel (unaudited) Aneka Tambang sepanjang tahun 2020 masing-masing tercatat sebesar 25.970 TNi dan 26.163 TNi. Sementara untuk produksi bijih nikel,ANTM memproduksi bijih nikel (unaudited) yang digunakan sebagai bahan baku pabrik feronikel ANTM dan penjualan kepada pelanggan domestik mencapai 1,90 juta wet metric ton (wmt). Realisasi ini tumbuh 28% dibandingkan capaian produksi bijih nikel pada periode kuartal ketiga sebesar 1,49 juta wmt. Adapun penjualan (unaudited) bijih nikel pada kuartal keempat tercatat sebesar 2,09 juta wmt, tumbuh 100,96% dari realisasi penjualan pada kuartal  ketiga sebesar 1,04 juta wmt. Harga Emas melonjak naik Rp 25.000 menjadi Rp 826.000 per gram             "
7,"Kompas.com - 21/01/2021, 06:30 WIB","Elon Musk Rilis Rantai Produksi Tesla, Ada 2 BUMN yang Masuk",https://money.kompas.com/read/2021/01/21/063000726/elon-musk-rilis-rantai-produksi-tesla-ada-2-bumn-yang-masuk,"JAKARTA, KOMPAS.com - Tesla Inc telah merilis rantai pasok produksi yang di dalamnya terdapat daftar smelter di seluruh dunia, termasuk di Indonesia.Ada dua emiten tambang PT Aneka Tambang Tbk (ANTM) dan PT Timah Tbk (TINS) yang akan menjadi salah satu rantai produksi mobil listrik Tesla.Perusahaan yang masuk dalam rantai produksi dengan katagori perusahaan yang memiliki smelter gold ada sekitar 87 perusahaan. Laporan itu tertera dalam daftar smelter dan refiner (Smelter and Refiner List). Selain pemilik smelter emas, Tesla juga merilis daftar perusahaan tambang timah, tantalum, dan tungsten.Laporan itu menuliskan bahwa daftar fasilitas berikut adalah pabrik pelebur atau pemurni yang diyakini berada di rantai pasokan Tesla dan telah menyelesaikan program audit Responsible Minerals Assurance Process (RMAP) dan terdaftar sebagai konforman untuk pengadaan yang bertanggung jawab dalam praktik.""Kami menerbitkan daftar ini untuk meminta pertanggungjawaban pabrik pelebur dan pemurni ini dan memberikan kredit atas partisipasi mereka yang berkelanjutan dalam RMAP. Selain itu, kami berharap hal ini dapat mendorong pabrik pelebur dan pemurni yang tersisa dalam rantai pasokan kami untuk mempercepat upaya mereka menunjukkan pengadaan mineral yang bertanggung jawab melalui RMAP,"" tulis Tesla dalam dokumen yang telah diajukan ke Komisi Sekuritas dan Bursa AS untuk mematuhi pelaporan periode tahun kalender yang berakhir pada tanggal 31 Desember 2019.Menariknya, untuk katagori timah ada perusahaan Indonesia lain dengan nama PT Artha Cipta Langgeng, PT ATD Makmur Mandiri Jaya, PT Menara Cipta Mulia, PT Mitra Stania Prima, PT Refined Bangka Tin.Sebelumnya, Menteri Perindustrian Agus Gumiwang Kartasasmita mengatakan, Tesla akan mengirimkan timnya ke Indonesia. Menurut Agus, pertemuan tersebut sebagai tindak lanjut dari pembicaraan Presiden Joko Widodo dan CEO Tesla Elon Musk mengenai rencana investasinya di Indonesia. Berita ini telah tayang di Kontan.co.id dengan judul: Elon Musk merilis rantai produksi Tesla, ada ANTM dan TINS"
8,"Thursday, January 21, 2021       09:40 WIB","Harga Emas Antam Hari Ini 21 Januari, Naik Jadi Rp963 Ribu","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Harga_Emas_Antam_Hari_Ini_21_Januari__Naik_Jadi_Rp963_Ribu&news_id=379710&group_news=RESEARCHNEWS&taging_subtype=PG002&name=&search=y_general&q=,&halaman=1","Jakarta, CNN Indonesia -- Harga jual emas PT Aneka Tambang (Persero) Tbk (ANTM
) atau Antam berada di posisi Rp963 ribu per gram pada Kamis (21/1). Harga emas tercatat naik Rp9.000 dari sebelumnya yang berada di angka Rp954 ribu per gram.
Sementara, harga pembelian kembali (buyback) naik Rp11.000 per gram dari Rp833 menjadi Rp844 ribu per gram.
Berdasarkan data Antam, harga jual emas berukuran 0,5 gram senilai Rp531 ribu, 2 gram Rp1,86 juta, 3 gram Rp2,77 juta, 5 gram Rp4,59 juta, 10 gram Rp9,12 juta, 25 gram Rp22,68 juta, dan 50 gram Rp45,29 juta.
Kemudian, harga emas berukuran 100 gram senilai Rp90,51 juta, 250 gram Rp226,01 juta, 500 gram Rp451,82 juta, dan 1 kilogram Rp903,6 juta.
Harga jual emas tersebut sudah termasuk Pajak Penghasilan (PPh) 22 atas emas batangan sebesar 0,45 persen bagi pemegang Nomor Pokok Wajib Pajak ( NPWP ). Bagi pembeli yang tidak menyertakan NPWP memperoleh potongan pajak lebih tinggi sebesar 0,9 persen.
Harga emas di perdagangan internasional, berdasarkan acuan pasar Commodity Exchange COMEX menguat 0,11 persen ke posisi US$1.868,6 per troy ons. Sebaliknya, harga emas di perdagangan spot melemah 0,17 persen ke US$1.868,75 per troy ons pada pagi ini.
Analis Asia Valbury Futures Lukman Leong mengatakan emas akan kembali naik hari ini. Namun, pergerakannya masih terbatas.
""Emas diperkirakan bergerak naik, namun terbatas secara teknikal,"" ucap Lukman kepada CNNI ndonesia.com.
Dari segi fundamental, Lukman menyebut harga emas akan bergantung dengan stimulus fiskal Amerika Serikat (AS). Untuk hari ini, harga emas internasional diprediksi bergerak dalam rentang US$1.860-US$1.877 per troy ons.

"
9,21 January 2021 07:00,"10 Saham Top Gainers Kemarin, Trio ANTM-TINS-INCO Ngamuk!",https://www.cnbcindonesia.com/market/20210120211612-17-217570/10-saham-top-gainers-kemarin-trio-antm-tins-inco-ngamuk,"Jakarta, CNBC Indonesia -
 Indeks Harga Saham Gabungan (IHSG) ditutup melesat 1,71% di posisi 6.429,76 pada perdagangan Rabu kemarin (20/1/2020) kendati sempat terseok-seok di awal perdagangan sesi I. Bahkan IHSG sempat melorot ke level terendah harian 6.299.Data BEI menunjukkan, terdapat 287 saham naik, 211 saham turun, dan 131 saham stagnan.Nilai transaksi perdagangan harian mencapai Rp 25,11 triliun, dengan 20,14 miliar saham dan 1,72 juta kali transaksi. Jumlah transaksi itu tinggi tapi belum memecahkan rekor transaksi tertinggi sebesar Rp 28 triliun pada Kamis 14 Januari silam.Dari total nilai transaksi Rp 25,11 triliun tersebut, nasabah PT Mirae Asset Sekuritas Indonesia mencatatkan nilai transaksi Rp 7,16 triliun, masih terbesar di antara seluruh perusahaan efek lain yang bertransaksi di bursa dengan pangsa pasar 14,3%Menyusul di posisi kedua ada nasbaah PT Mandiri Sekuritas dengan nilai transaksi Rp 4,49 triliun atau 9% pangsa pasar, dan ketiga yakni PT Indo Premier Sekuritas Rp 3,53 triliun atau 7% pangsa pasar.Adapun saham-saham yang sebelumnya terkoreksi tajam, pada perdagangan Rabu kemarin juga mulai pulih.1. Antam (ANTM) +17,71% Rp 3.190/saham, transaksi Rp 5,7 T2. Bank BRISyariah (BRIS), +14,42% Rp 3.650, transaksi Rp 1,5 T3. Timah (TINS), +12,81% Rp 2.290, transaksi Rp 898 M4. Vale Indonesia (INCO), +11,76% Rp 6.650, transaksi Rp 485 M5. Elnusa (ELSA), +10,95% Rp 466, transaksi Rp 141 M6. Krakatau Steel (KRAS), +7,75% Rp 765, transaksi Rp 183 M7. Bank BRI Agroniaga (AGRO), +7,69% Rp 1.330, transaksi Rp 780 M8. Sarana Meditama (SAME), +7,49% Rp 402, transaksi Rp 68 M9. Bank BRI (BBRI), +5,84% Rp 4.890, transaksi Rp 1,2 T10. Bank Mandiri (BMRI), +5,73% Rp 7.375, transaksi Rp 802 MSaham Antam 'ngamuk' bersamaan dengan saham PT Timah. Satu sentimen terbaru yakni ANTM dan TINS menjadi dua perusahaan pertambangan asal Indonesia yang masuk dalam daftar perusahaan yang ikut memasok rantai pasok (supply chain) untuk produksi kendaraan listrik besutan Elon Musk, Tesla Inc.Berdasarkan laporan yang dipublikasikan Tesla sampai dengan 31 Desember 2019, setidaknya ada 7 perusahaan berbadan hukum Indonesia yang masuk dalam daftar tersebut.Antam dan Timah adalah dua di antaranya. Menurut daftar Smelter dan Refinery, Indonesia memasok empat mineral untuk Tesla, antara lain emas, timah, tantanium, dan tungsten.Tesla mengidentifikasi sebelumnya para pemasok ini lebih dari 600 pabrik. Rinciannya, 297 pabrik atau 49%, sebagai pabrik pelebur yang valid dan 233, atau 78%, sebagai pelebur yang sesuai.Kemarin, IHSG positif karena mendapat satu sentimen positif kinerja bursa Wall Street AS yang ditutup naik pada Selasa waktu AS.Tiga indeks saham acuan utama kompak melenggang ke zona hijau. Dow Jones naik 0,4%. Indeks S&P 500 melompat 0,8% dan terakhir ada Nasdaq Composite yang memimpin penguatan dengan apresiasi sebesar 1,5%.Penguatan ini terpengaruh euforia pelantikan Joe Biden sebagai presiden AS ke-46 menggantikan Donald Trump, pada 20 Januari waktu AS atau Kamis waktu Indonesia."
